formula,MASS_MEAN,MASS_STD,MASS_MIN,ATOMIC_RADII_MEAN,ATOMIC_RADII_STD,ATOMIC_RADII_MAX,ELECTRON_NEG_MEAN,ELECTRON_NEG_MIN,IONIZATION_ENERGIES_MEAN,IONIZATION_ENERGIES_STD,IONIZATION_ENERGIES_MIN,ELECTRON_AFFINITIES_MEAN,ELECTRON_AFFINITIES_STD,ELECTRON_AFFINITIES_MIN,IONIC_RADII_MEAN,IONIC_RADII_STD,IONIC_RADII_MIN,VALENCE_MEAN,VALENCE_STD,VALENCE_MIN,VALENCE_MODE,SHELL_STD,SHELL_MAX,SHELL_MODE,S_E_MEAN,S_E_STD,S_E_MAX,P_E_MEAN,P_E_MIN,BLOCK_MEAN,BLOCK_STD,BLOCK_MAX,S_UNFILLED_MEAN,S_UNFILLED_STD,S_UNFILLED_MODE,P_UNFILLED_MEAN,P_UNFILLED_STD,P_UNFILLED_MIN,P_UNFILLED_MODE,D_UNFILLED_MEAN,D_UNFILLED_STD,D_UNFILLED_MIN,D_UNFILLED_MODE,MAX_OXIDATION_STATE_MEAN,MAX_OXIDATION_STATE_STD,MAX_OXIDATION_STATE_MAX,MAX_OXIDATION_STATE_MIN,MELTING_POINT_MEAN,MELTING_POINT_STD,MELTING_POINT_MAX,MENDELEEV_NO_MEAN,MENDELEEV_NO_MAX,MENDELEEV_NO_MODE,MOLAR_VOLUME_MIN,MOLAR_VOLUME_MODE,BOILING_POINT_RANGE,ELEMENT_NUM,L2_NORM,N_ATOMS,SPACE_GROUP,GAMMA,A,C,VOLUME_PER_ATOM,DENSITY,DISTANCE_STD,DISTANCE_MAX,ees_kappa,B
N2S3Sc4_12.vasp,33.781338,11.974022,14.0067,1.1888889,0.3892855,1.6,2.1399999,1.36,20.046135,6.873026,12.79977,0.7604571,0.9362996,-0.07,0.82666665,0.1051454,0.63,2.4444444,1.3425606,1.0,1.0,0.7856742,4.0,4.0,2.0,0.0,2.0,2.0,0.0,1.4444444,0.496904,2.0,0.0,0.0,0.0,1.3333334,1.2472191,0.0,0.0,4.0,4.472136,0.0,0.0,4.4444447,1.3425606,6.0,3.0,949.68665,782.13824,1814.0,62.0,100.0,19.0,13.54,15.0,3025.64,3.0,0.59835166,9.0,12.0,73.49597,6.321888,9.770627,17.628788,3.1820245,0.26716506,2.6443307,22.55103128209561,109.008
N2ZnZr_156.vasp,46.1616,33.425133,14.0067,1.0500001,0.40620193,1.55,2.2649999,1.33,22.574223,7.23191,13.13,-0.08167775,0.37257695,-0.62,0.75,0.12020816,0.63,4.5,3.2015622,2.0,3.0,1.299038,5.0,2.0,2.0,0.0,2.0,1.5,0.0,1.5,0.5,2.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,2.0,3.4641016,0.0,0.0,4.0,1.2247449,5.0,2.0,736.695,843.3952,2128.0,81.25,100.0,100.0,9.16,13.54,4604.64,3.0,0.61237246,4.0,156.0,120.000015,3.2812555,5.2822733,12.313215,6.225274,0.09847898,2.142728,44.87463173985114,198.167
N4Sr4_12.vasp,50.81335,36.806652,14.0067,1.325,0.675,2.0,1.995,0.95,20.315763,9.285486,11.030276,-0.008967001,0.061033,-0.07,0.975,0.34500003,0.63,2.5,0.5,2.0,2.0,1.5,5.0,2.0,2.0,0.0,2.0,1.5,0.0,0.5,0.5,1.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.5,5.0,2.0,556.525,493.475,1050.0,57.5,100.0,15.0,13.54,13.54,1577.64,2.0,0.70710677,8.0,12.0,90.00148,6.7119155,6.996822,21.53159,3.9187794,0.573819,2.6186929,10.142704353213034,63.316
N4Ti3_139.vasp,28.518255,16.756502,14.0067,0.9714286,0.37115374,1.4,2.3971426,1.54,22.733072,7.93069,13.5755,-0.0076235733,0.0720261,-0.07,0.725,0.10969657,0.63,2.5714285,0.49487168,2.0,3.0,0.98974335,4.0,2.0,2.0,0.0,2.0,1.7142857,0.0,1.4285715,0.49487168,2.0,0.0,0.0,0.0,1.7142857,1.4846148,0.0,3.0,3.4285715,3.9589734,0.0,0.0,4.571429,0.49487165,5.0,4.0,867.8856,929.3443,1941.0,79.0,100.0,100.0,10.64,13.54,3482.64,2.0,0.71428573,7.0,139.0,69.9635,5.131843,5.131843,10.39922,4.553772,0.03398576,2.0823543,57.74997285141859,247.063
Na2O5Zr2_123.vasp,34.269394,30.570642,15.9994,1.0777779,0.5406329,1.8,2.4133334,0.93,32.93759,11.644239,13.13,1.0297731,0.48375577,0.433289,1.148889,0.15947443,0.86,2.8888888,1.2862041,1.0,4.0,1.1967033,5.0,2.0,1.7777778,0.4157397,2.0,2.2222223,0.0,1.0,0.6666667,2.0,0.22222222,0.4157397,0.0,1.1111112,0.993808,0.0,2.0,1.7777778,3.3259175,0.0,0.0,2.2222223,1.0304021,4.0,1.0,585.7489,833.93024,2128.0,69.44444,101.0,101.0,14.02,17.36,4591.8,3.0,0.63828474,9.0,123.0,90.0,4.039611,8.139618,14.758445,3.8558035,0.28317517,2.8564363,23.065490062126827,122.503
Na5Sn2_166.vasp,50.338406,43.241993,22.989769,1.6999999,0.15811384,1.8,1.2242857,0.93,37.95685,14.751254,14.63307,0.7091102,0.25485426,0.54792625,1.0657142,0.1490788,0.83,1.2857143,0.45175394,1.0,1.0,0.9035079,5.0,3.0,1.2857143,0.45175394,2.0,0.5714286,0.0,0.2857143,0.45175397,1.0,0.71428573,0.45175394,1.0,1.1428572,1.8070159,0.0,0.0,0.0,0.0,0.0,0.0,1.8571428,1.3552618,4.0,1.0,409.21573,60.629898,505.08,31.571428,83.0,11.0,16.29,23.78,1719.0,2.0,0.7693093,7.0,166.0,39.257328,8.042354,8.042353,26.773994,3.1220179,0.09214999,3.235477,2.8479223018520745,22.333
NaO2Rh_166.vasp,39.47352,36.733498,15.9994,1.0875,0.5128048,1.8,2.5225,0.93,33.902153,10.397708,18.08,1.1532573,0.37285185,0.54792625,1.10625,0.21252573,0.745,2.25,1.7853571,0.0,4.0,1.2247449,5.0,2.0,1.5,0.5,2.0,2.0,0.0,1.0,0.70710677,2.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.5,0.8660254,0.0,0.0,2.75,1.9202864,6.0,1.0,679.36755,908.50964,2237.0,69.5,101.0,101.0,8.28,17.36,3877.8,3.0,0.61237246,4.0,166.0,33.55069,5.4004226,5.400422,10.712731,6.1186376,0.12109467,2.3532324,37.712494629146015,180.312
NaO3Te_221.vasp,39.717598,44.024525,15.9994,0.9999999,0.5059644,1.8,2.67,0.93,34.249947,9.133956,18.6,1.3804235,0.46069822,0.54792625,1.2466667,0.045215536,1.16,3.4,1.1999999,1.0,4.0,1.1661904,5.0,2.0,1.8,0.4,2.0,3.2,0.0,0.8,0.40000004,1.0,0.2,0.40000004,0.0,1.6,0.8000001,0.0,2.0,0.0,0.0,0.0,0.0,2.6,1.7435595,6.0,1.0,251.58603,265.44812,722.66,81.2,101.0,101.0,17.36,17.36,1170.8,3.0,0.66332495,5.0,221.0,90.0,4.066369,4.066369,13.447772,4.9043527,0.33686903,2.8753572,28.07495268345109,136.881
NaSrTl2_225.vasp,129.84409,77.96298,22.989769,1.9,0.0707107,2.0,1.28,0.93,24.79331,13.54128,11.030276,0.31002468,0.17559966,0.052066,1.28625,0.07306891,1.16,1.25,0.4330127,1.0,1.0,1.2247449,6.0,6.0,1.75,0.4330127,2.0,0.5,0.0,0.5,0.5,1.0,0.25,0.4330127,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.8291562,3.0,1.0,643.7175,249.20558,1050.0,45.5,78.0,78.0,17.22,17.22,590.0,3.0,0.61237246,4.0,225.0,60.0,5.6335254,5.6335254,31.605726,6.8219028,3.1401849000000005e-16,3.4498158,2.2146065062230744,21.509
Nb2Ni4_227.vasp,70.097725,16.128153,58.6934,1.3833333,0.047140464,1.45,1.8066667,1.6,16.885893,1.8143601,14.32,1.0772432,0.11302125,0.917407,0.7666667,0.037712354,0.74,5.3333335,3.771236,0.0,8.0,0.4714045,5.0,4.0,1.6666666,0.47140452,2.0,0.0,0.0,2.0,0.0,2.0,0.33333334,0.47140452,0.0,0.0,0.0,0.0,0.0,3.3333333,1.885618,2.0,2.0,4.3333335,0.4714045,5.0,4.0,2068.6667,481.77542,2750.0,62.333332,67.0,67.0,6.59,6.59,1831.0,2.0,0.74535596,6.0,227.0,60.0,4.792732,4.792732,12.974275,8.9716015,0.19498336,2.809988,36.57248050533365,210.715
Nb5S2Se2_12.vasp,76.28687,24.281862,32.065,1.2833333,0.19293064,1.45,2.028889,1.6,17.851973,4.0128894,14.32,1.4202726,0.5625362,0.917407,0.8762963,0.077051274,0.82,1.7777778,1.9876161,0.0,0.0,0.81649655,5.0,5.0,1.4444444,0.496904,2.0,1.7777778,0.0,1.5555556,0.496904,2.0,0.5555556,0.496904,1.0,0.8888889,0.99380803,0.0,0.0,3.3333333,2.981424,0.0,6.0,5.4444447,0.496904,6.0,5.0,1723.8578,1147.8021,2750.0,71.0,94.0,53.0,10.83,10.83,4299.13,3.0,0.63828474,9.0,12.0,27.735914,7.1019974,9.581533,18.272535,6.932664,0.078174464,2.7181394,24.72234952902464,150.393
Nb6PdPt_200.vasp,107.36778,33.447395,92.90638,1.4312501,0.034798544,1.45,1.76,1.6,15.4887495,2.0359855,14.32,1.023961,0.43213394,0.5621412,0.82140625,0.010596237,0.805,1.25,3.3071892,0.0,0.0,0.3307189,6.0,5.0,0.875,0.3307189,1.0,0.0,0.0,2.0,0.0,2.0,0.875,0.3307189,1.0,0.0,0.0,0.0,0.0,4.625,2.3946555,0.0,6.0,5.0,0.5,6.0,4.0,2546.1812,357.03098,2750.0,56.875,69.0,53.0,8.56,10.83,1781.0,3.0,0.77055174,8.0,200.0,90.0,5.200667,5.200667,17.582764,10.139953,0.14050189,2.911186,29.555558096851087,189.841
NbO6Sn2Ti_225.vasp,47.418972,42.61134,15.9994,0.93500006,0.410518,1.45,2.77,1.54,26.788837,10.208581,13.5755,1.1983725,0.4205652,0.075545,1.0891666,0.20935516,0.82,3.0,1.3416407,0.0,4.0,1.3747727,5.0,2.0,1.9,0.29999998,2.0,2.8,0.0,1.2,0.4,2.0,0.1,0.29999998,0.0,2.0,1.264911,0.0,2.0,1.4,2.8354893,0.0,0.0,2.9,1.1357816,5.0,2.0,602.996,906.7618,2750.0,87.6,101.0,101.0,10.64,17.36,4926.8,4.0,0.6480741,10.0,225.0,60.0,5.687988,5.687988,13.012507,6.0511827,0.33969712,2.8440702,27.489194096468264,169.162
Ni2P4Rb4_63.vasp,58.3153,24.371206,30.973763,1.6099999,0.6175758,2.35,1.5860001,0.82,22.457378,3.9884992,18.168839,0.72444165,0.2457713,0.4859162,1.032,0.5174321,0.55,3.2,2.5612497,1.0,1.0,0.8944272,5.0,3.0,1.6,0.48989797,2.0,1.2,0.0,0.8,0.74833155,2.0,0.4,0.489898,0.0,1.2,1.4696939,0.0,0.0,0.4,0.8,0.0,0.0,3.2,1.8330302,5.0,1.0,597.50397,565.25214,1728.0,53.0,90.0,9.0,6.59,17.02,2636.0,3.0,0.6,10.0,63.0,129.22948,7.779892,5.734984,26.888565,3.601339,0.57532686,3.4077213,6.548418192409185,45.55
Ni3Se4_12.vasp,70.27431,10.029365,58.6934,1.2357143,0.09897435,1.35,2.2757144,1.91,19.898645,1.4980559,18.168839,1.6505574,0.4272937,1.1571612,0.8961905,0.1352649,0.74,5.714286,1.9794867,4.0,4.0,0.0,4.0,4.0,2.0,0.0,2.0,2.2857144,0.0,1.4285715,0.49487168,2.0,0.0,0.0,0.0,1.1428572,0.9897433,0.0,2.0,0.85714287,0.98974335,0.0,0.0,5.142857,0.98974335,6.0,4.0,1022.8571,610.67163,1728.0,81.85714,93.0,93.0,6.59,16.42,2228.0,2.0,0.71428573,7.0,12.0,89.99999,6.1442413,6.349559,16.6082,7.0262427,0.034089234,2.459574,17.567956252179773,115.618
Ni4Sb2Zr2_194.vasp,82.5927,26.224653,58.6934,1.4250001,0.0829156,1.55,1.8,1.33,16.523418,2.0579495,13.13,0.9487532,0.3009579,0.433289,0.7925,0.05356071,0.74,5.25,2.772634,2.0,8.0,0.5,5.0,4.0,2.0,0.0,2.0,0.75,0.0,1.75,0.4330127,2.0,0.0,0.0,0.0,0.75,1.299038,0.0,0.0,3.0,3.0,0.0,2.0,4.25,0.4330127,5.0,4.0,1621.9451,445.63098,2128.0,67.75,88.0,67.0,6.59,6.59,2822.0,3.0,0.61237246,8.0,194.0,120.00001,4.1937823,8.297176,15.797291,8.681767,0.08111117,2.7359846,24.005269933912896,159.87
NiPdTi2_25.vasp,65.21185,24.198603,47.867,1.3875,0.021650614,1.4,1.7974999,1.54,16.18746,2.6497455,13.5755,0.4675981,0.44492894,0.075545,0.82239586,0.04762263,0.74,5.5,3.5707142,2.0,2.0,0.4330127,5.0,4.0,1.5,0.8660254,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,3.5707142,0.0,8.0,4.0,0.0,4.0,4.0,1859.5125,88.8339,1941.0,59.5,69.0,51.0,6.59,10.64,374.0,3.0,0.61237246,4.0,25.0,90.0,4.454056,4.775382,14.752172,7.340399,0.004360037,2.672841,30.566853751853166,155.564
NiSn3Sr_107.vasp,100.48868,24.118448,58.6934,1.54,0.23323804,2.0,1.7479999,0.95,14.619665,2.257471,11.030276,0.90908754,0.4288665,0.052066,0.90999997,0.20794234,0.74,3.2,2.4,2.0,2.0,0.39999998,5.0,5.0,2.0,0.0,2.0,1.2,0.0,1.0,0.6324555,2.0,0.0,0.0,0.0,2.4,1.9595917,0.0,4.0,0.4,0.8000001,0.0,0.0,3.6,0.8,4.0,2.0,858.6481,483.20172,1728.0,66.2,83.0,83.0,6.59,16.29,1531.0,3.0,0.66332495,5.0,107.0,90.000015,4.7445073,6.4083376,24.581308,6.7883034,0.36438802,3.438657,9.331998220694508,63.774
NSr2_166.vasp,63.082233,34.701645,14.0067,1.5500001,0.6363961,2.0,1.6466666,0.95,17.220602,8.754441,11.030276,0.011377332,0.05754247,-0.07,1.09,0.32526913,0.63,2.3333333,0.4714045,2.0,2.0,1.4142135,5.0,5.0,2.0,0.0,2.0,1.0,0.0,0.33333334,0.4714045,1.0,0.0,0.0,0.0,1.0,1.4142135,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.4142135,5.0,2.0,721.01666,465.25272,1050.0,43.333332,100.0,15.0,13.54,33.94,1577.64,2.0,0.74535596,3.0,166.0,30.328646,7.3414135,7.341414,29.803688,3.514683,5.733167e-16,2.604142,8.932097485938877,42.736
O3PtRb_221.vasp,65.70999,70.059166,15.9994,1.0999999,0.68920237,2.35,2.684,0.82,30.24258,6.581848,18.56,1.3988674,0.52393156,0.4859162,1.249,0.27071017,0.805,2.6,1.7435595,0.0,4.0,1.7435595,6.0,2.0,1.6,0.48989794,2.0,2.4,0.0,1.0,0.6324555,2.0,0.4,0.48989797,0.0,1.2,0.9797959,0.0,2.0,0.2,0.40000004,0.0,0.0,2.6,1.7435595,6.0,1.0,503.65204,775.32294,2041.4,76.0,101.0,101.0,9.09,17.36,4007.8,3.0,0.66332495,5.0,221.0,90.0,4.105072,4.105072,13.83542,7.8865714,0.3400753,2.9027243,15.640914412503536,107.332
O3TaTl_221.vasp,86.66587,86.86511,15.9994,1.03,0.5455272,1.9,2.6880002,1.5,28.398335,8.341563,16.2,1.0052979,0.55824876,0.3200532,1.1865,0.18538877,0.82,3.2,1.1661904,1.0,4.0,1.9595917,6.0,2.0,2.0,0.0,2.0,2.6,0.0,1.2,0.4,2.0,0.0,0.0,0.0,2.2,1.6,0.0,2.0,1.4,2.8,0.0,0.0,2.8,1.1661904,5.0,2.0,806.28,1258.2211,3290.0,86.6,101.0,101.0,10.85,17.36,5640.8,3.0,0.66332495,5.0,221.0,90.0,4.082848,4.082848,13.611928,10.572497,0.33823422,2.8870096,30.39167034896777,187.057
O4Sn4_64.vasp,67.3547,51.355297,15.9994,1.0250001,0.425,1.45,2.7,1.96,24.877094,10.244025,14.63307,1.2865877,0.17451757,1.1120702,1.045,0.215,0.83,3.0,1.0,2.0,2.0,1.5,5.0,2.0,2.0,0.0,2.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,2.0,279.94,225.13998,505.08,92.0,101.0,83.0,16.29,16.29,2784.8,2.0,0.70710677,8.0,64.0,90.0185,3.8712032,10.22196,19.14856,5.840915,3.1675424e-15,2.2535641,11.071383896486015,79.0
O6Pb2S2_11.vasp,57.452637,75.131775,15.9994,0.9200001,0.4664761,1.8,3.046,2.33,28.746746,8.236921,15.032499,1.3634284,0.5570306,0.3567212,1.1565001,0.14815195,0.88,3.6,0.8,2.0,4.0,1.5491934,6.0,2.0,2.0,0.0,2.0,3.6,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.4,0.8,2.0,2.0,0.0,0.0,0.0,0.0,3.2,1.6,6.0,2.0,230.674,225.61581,600.61,95.8,101.0,101.0,15.53,17.36,1931.8,3.0,0.66332495,10.0,11.0,90.0,5.407462,6.5079618,15.401303,6.1944337,0.42135924,2.6030076,13.667647599946225,101.95
O6Rh4_167.vasp,50.761837,42.575123,15.9994,0.9000001,0.36742347,1.35,2.9760003,2.28,28.304672,8.348411,18.08,1.33382,0.15589206,1.142892,1.0540001,0.25229743,0.745,2.4,1.9595919,0.0,4.0,1.4696939,5.0,2.0,1.6,0.48989797,2.0,2.4,0.0,1.4,0.48989797,2.0,0.4,0.489898,0.0,1.2,0.97979593,0.0,2.0,0.8,0.979796,0.0,0.0,3.6,1.9595919,6.0,2.0,927.68,1069.0554,2237.0,86.6,101.0,101.0,8.28,17.36,3877.8,2.0,0.7211103,10.0,167.0,55.756035,5.499704,5.499703,10.604827,7.948458,1.3043783e-07,2.0352314,41.26954828559044,255.509
OsV3_225.vasp,85.763626,60.313686,50.9415,1.3375001,0.021650666,1.35,1.7725,1.63,15.2255,1.0245081,14.634,0.6651968,0.23821734,0.527662,0.75137496,0.045249823,0.673,3.75,1.299038,3.0,3.0,0.8660254,6.0,4.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,1.299038,4.0,7.0,5.75,1.299038,8.0,5.0,2463.75,486.27325,3306.0,56.25,63.0,54.0,8.32,8.32,1605.0,2.0,0.7905694,4.0,225.0,60.0,4.222296,4.222296,13.306723,10.702398,3.4474997e-06,2.5856144,51.84610053267903,257.993
OTi_187.vasp,31.9332,15.9338,15.9994,1.0,0.39999998,1.4,2.49,1.54,24.34831,10.772811,13.5755,0.76832515,0.69278014,0.075545,1.0558333,0.20416665,0.8516667,3.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,0.0,2.0,2.0,0.0,1.5,0.5,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,3.0,1.0,4.0,2.0,997.9,943.10004,1941.0,76.0,101.0,51.0,10.64,10.64,3469.8,2.0,0.70710677,2.0,187.0,120.00004,2.8101587,2.8238487,9.656141,5.4914613,4.440892e-16,2.1507802,75.65112932592558,245.338
P2S6Sn2_148.vasp,49.17575,34.76969,30.973763,1.0899999,0.18,1.45,2.3779998,1.96,20.883238,3.4170403,14.63307,1.6179981,0.5740421,0.7466071,0.804,0.12846789,0.55,3.4,0.8,2.0,4.0,0.8,5.0,3.0,2.0,0.0,2.0,3.4,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.6,0.8,2.0,2.0,0.0,0.0,0.0,0.0,5.4,0.8,6.0,4.0,397.492,60.42535,505.08,91.0,94.0,94.0,15.53,15.53,2325.0,3.0,0.66332495,10.0,148.0,50.872337,7.856395,7.856395,26.908712,3.03464,0.3600961,2.946518,9.423117091422938,55.292
PbY3_139.vasp,118.479385,51.222866,88.90585,1.8,0.0,1.8,1.4975,1.22,12.925825,1.2162889,12.2236,0.3195203,0.021477949,0.30712,1.060625,0.03572354,1.04,1.25,0.4330127,1.0,1.0,0.4330127,6.0,5.0,2.0,0.0,2.0,0.5,0.0,1.75,0.4330127,2.0,0.0,0.0,0.0,1.0,1.7320508,0.0,0.0,6.75,3.8971143,0.0,9.0,3.25,0.4330127,4.0,3.0,1499.4025,518.9181,1799.0,39.25,82.0,25.0,18.26,19.88,1587.0,2.0,0.7905694,4.0,139.0,63.89554,6.309897,6.309897,29.843885,6.5922933,4.440892e-16,3.3388565,6.8225030588794215,46.768
Pd6Sb2_194.vasp,110.255,6.6424165,106.42,1.4124999,0.021650666,1.45,2.1625,2.05,18.729,1.214168,16.626,0.6834562,0.21012375,0.5621412,0.8421875,0.0070364624,0.83,8.25,3.0310888,3.0,10.0,0.0,5.0,5.0,0.5,0.8660254,2.0,0.75,0.0,1.75,0.4330127,2.0,0.0,0.0,0.0,0.75,1.299038,0.0,0.0,0.0,0.0,0.0,0.0,4.25,0.4330127,5.0,4.0,1596.9825,400.22067,1828.05,73.75,88.0,69.0,8.56,8.56,1376.0,2.0,0.7905694,8.0,194.0,119.999985,5.6987395,4.6368394,16.30123,11.231223,0.0011035821,2.8381963,21.826922221861462,162.517
PdPt_166.vasp,150.752,44.332,106.42,1.375,0.024999976,1.4,2.24,2.2,18.994999,0.43500042,18.56,1.343623,0.78148186,0.5621412,0.825625,0.020624995,0.805,5.0,5.0,0.0,0.0,0.5,6.0,5.0,0.5,0.5,1.0,0.0,0.0,2.0,0.0,2.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,5.0,1.0,6.0,4.0,1934.7251,106.67499,2041.4,68.5,69.0,68.0,8.56,8.56,862.0,2.0,0.70710677,2.0,166.0,120.0,2.7668025,4.8320465,15.116692,16.559813,0.0,2.7668025,45.63883638115598,229.601
PPt5Tl_123.vasp,172.96814,58.0577,30.973763,1.3785715,0.24474056,1.9,2.172857,1.62,18.999683,0.71715295,18.56,1.670312,0.72807103,0.3200532,0.8439285,0.21800168,0.55,0.5714286,1.0497812,0.0,0.0,1.0497813,6.0,6.0,1.2857143,0.4517539,2.0,0.5714286,0.0,1.7142857,0.4517539,2.0,0.71428573,0.4517539,1.0,1.1428572,1.884415,0.0,0.0,0.71428573,0.4517539,0.0,1.0,5.428571,1.0497813,6.0,3.0,1585.9001,723.54553,2041.4,72.57143,90.0,68.0,9.09,9.09,3548.0,3.0,0.7423075,7.0,123.0,90.0,3.9756806,7.1537933,16.153301,17.780909,0.169151,2.8112307,27.34291742969996,215.4
Pt2Tc6_194.vasp,122.270996,42.038605,98.0,1.35,0.0,1.35,1.9949999,1.9,16.085,1.4289416,15.26,0.94527626,0.6811744,0.552,0.7575,0.027424138,0.7416667,3.75,2.1650636,0.0,5.0,0.4330127,6.0,5.0,1.75,0.4330127,2.0,0.0,0.0,2.0,0.0,2.0,0.25,0.4330127,0.0,0.0,0.0,0.0,0.0,4.0,1.7320508,1.0,5.0,6.75,0.4330127,7.0,6.0,2332.85,168.26872,2430.0,61.25,68.0,59.0,8.63,8.63,440.0,2.0,0.7905694,8.0,194.0,120.00003,5.5138803,4.372276,14.390053,14.109453,0.06550414,2.7566192,51.149645987691,320.799
PtSeTe_156.vasp,133.88133,47.615032,78.96,1.3000001,0.10801235,1.4,2.3100002,2.1,19.452,1.233302,18.56,2.0388618,0.06427364,1.9708757,1.0372223,0.20007558,0.805,2.6666667,1.8856181,0.0,4.0,0.8164966,6.0,4.0,1.6666666,0.4714045,2.0,2.6666667,0.0,1.3333334,0.4714045,2.0,0.33333334,0.4714045,0.0,1.3333334,0.94280905,0.0,2.0,0.33333334,0.4714045,0.0,0.0,6.0,0.0,6.0,6.0,1086.02,681.97485,2041.4,84.333336,93.0,68.0,9.09,9.09,3140.0,3.0,0.57735026,3.0,156.0,120.00002,3.9076674,5.3424144,23.549519,9.440328,0.028817017,2.649766,17.902381471313166,100.491
PtTa3_221.vasp,184.4819,6.1211214,180.94788,1.4250001,0.04330128,1.45,1.6949999,1.5,16.79,1.0219095,16.2,0.7736162,0.7802824,0.32312,0.81625,0.0064951843,0.805,2.25,1.299038,0.0,3.0,0.0,6.0,6.0,1.75,0.4330127,2.0,0.0,0.0,2.0,0.0,2.0,0.25,0.4330127,0.0,0.0,0.0,0.0,0.0,5.5,2.598076,1.0,7.0,5.25,0.4330127,6.0,5.0,2977.85,540.65967,3290.0,56.0,68.0,52.0,9.09,10.85,1633.0,2.0,0.7905694,4.0,221.0,90.0,4.1027203,4.1027203,17.264566,17.743824,0.0,2.901061,36.84619314855346,229.816
Rh4Sr2_227.vasp,97.81034,7.2056537,87.62,1.5666667,0.30641294,2.0,1.8366666,0.95,15.730092,3.3232718,11.030276,0.7792833,0.51422036,0.052066,0.93666667,0.2710576,0.745,0.6666667,0.94280905,0.0,0.0,0.0,5.0,5.0,1.3333334,0.47140452,2.0,0.0,0.0,1.3333334,0.942809,2.0,0.6666667,0.4714045,1.0,0.0,0.0,0.0,0.0,1.3333334,0.942809,0.0,2.0,4.6666665,1.8856181,6.0,2.0,1841.3334,559.5572,2237.0,48.333332,65.0,65.0,8.28,8.28,2313.0,2.0,0.74535596,6.0,227.0,60.00024,5.44755,5.4475226,19.051798,8.525068,0.22162084,3.1938975,17.9220511040194,117.797
Sb2Ta6_223.vasp,166.15091,25.6291,121.76,1.45,0.0,1.45,1.6375,1.5,16.3065,0.18446285,16.2,0.5041903,0.31362295,0.32312,0.8225,0.004330123,0.82,3.0,0.0,3.0,3.0,0.4330127,6.0,6.0,2.0,0.0,2.0,0.75,0.0,1.75,0.4330127,2.0,0.0,0.0,0.0,0.75,1.299038,0.0,0.0,5.25,3.0310888,0.0,7.0,5.0,0.0,5.0,5.0,2693.445,1033.2635,3290.0,61.0,88.0,52.0,10.85,10.85,3871.0,2.0,0.7905694,8.0,223.0,90.0,5.275098,5.275098,18.348543,15.03662,0.1348057,2.9488695,26.162533514423217,197.961
Sb4V5_87.vasp,82.41639,35.189995,50.9415,1.3944445,0.04969041,1.45,1.8166665,1.63,15.519331,0.9898326,14.634,0.7586572,0.2582605,0.527662,0.8008333,0.026087463,0.7775,3.0,0.0,3.0,3.0,0.496904,5.0,4.0,2.0,0.0,2.0,1.3333334,0.0,1.5555556,0.496904,2.0,0.0,0.0,0.0,1.3333334,1.490712,0.0,0.0,3.8888888,3.478328,0.0,7.0,5.0,0.0,5.0,5.0,1614.4578,635.64954,2183.0,69.111115,88.0,54.0,8.32,8.32,1820.0,2.0,0.71145827,9.0,87.0,76.032364,7.183423,7.185467,18.729803,7.3068376,0.017289963,2.725045,17.810939577474773,121.805
Ta2V4_227.vasp,94.27697,61.28559,50.9415,1.3833333,0.047140464,1.45,1.5866667,1.5,15.156001,0.7382199,14.634,0.45948136,0.09642201,0.32312,0.7916667,0.020034702,0.7775,3.0,0.0,3.0,3.0,0.942809,6.0,4.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,7.0,5.0,0.0,5.0,5.0,2552.0,521.8448,3290.0,53.333332,54.0,54.0,8.32,8.32,2051.0,2.0,0.74535596,6.0,227.0,60.000004,5.025991,5.0259466,14.96206,10.46317,0.2044597,2.9466965,34.214183047694064,205.932
